EAR_left,EAR_right,EAR_avg,left_eye_width,left_eye_height,right_eye_width,right_eye_height,left_openness,right_openness,left_eyelid_dist,right_eyelid_dist,pupil_visibility,left_eyebrow_dist,right_eyebrow_dist,label
0.22766864659268496,0.25920177048927034,0.24343520854097767,80.15609770940699,18.249030281651706,76.16429609731846,19.741920396493967,0.227668643752369,0.2592017670860778,18.249030281651706,19.741920396493967,18.995475339072836,49.25444142409901,58.89821729050889,0
0.2188619635006544,0.2826965355744977,0.250779249537576,76.32168761236873,16.703914408526593,69.1158447825099,19.53880987332027,0.21886196063302965,0.2826965314843136,16.703914408526593,19.53880987332027,18.12136214092343,51.62363799656123,54.67174773134658,0
0.2294722019745179,0.27087383415307237,0.2501730180637951,77.05841939723393,17.682765179759173,73.17103251970687,19.820118127552142,0.22947219899661878,0.2708738304511452,17.682765179759173,19.820118127552142,18.751441653655657,47.51841748206689,55.44366510251645,0
0.2379431108002861,0.26899233696296293,0.25346772388162453,78.77182237323191,18.743212458894376,69.02897942168927,18.568266492808476,0.23794310777962338,0.26899233306616,18.743212458894376,18.568266492808476,18.655739475851426,50.35871324805669,56.72741841473134,0
0.21224646984567921,0.2979622321468896,0.2551043509962844,78.31347265956222,16.621758113348196,68.0294054067798,20.27019348662979,0.2122464671354627,0.29796222776698617,16.621758113348196,20.27019348662979,18.445975799988993,50.635955604688654,54.817880294662984,0
0.24962902371984239,0.30991092210549986,0.27976997291267114,77.05841939723393,19.236018003525672,72.24956747275377,22.39093007720465,0.24962902048036484,0.30991091781604974,19.236018003525672,22.39093007720465,20.81347404036516,48.373546489791295,56.22277118748239,0
0.21061676276576471,0.30321659310636995,0.2569166779360673,79.30952023559341,16.703914408526593,70.02856560004639,21.233823081372,0.21061676011013447,0.30321658877647134,16.703914408526593,21.233823081372,18.968868744949297,51.35172830587107,53.2634959423431,0
0.23901217828110782,0.28947456452307746,0.26424337140209264,78.16009211867653,18.681213871936926,70.178344238091,20.314845637272015,0.23901217522312557,0.28947456039823577,18.681213871936926,20.314845637272015,19.49802975460447,48.373546489791295,54.405882034941776,0
0.2185807100580545,0.28508891837054723,0.2518348142143009,76.4198926981712,16.703914408526593,70.02856560004639,19.964368021958137,0.2185807071977952,0.2850889142995098,16.703914408526593,19.964368021958137,18.334141215242365,50.635955604688654,54.67174773134658,0
0.23158941131373692,0.27974155918973354,0.2556654852517352,78.5175139698144,18.183824838087432,69.02897942168927,19.310274332699386,0.23158940836421144,0.2797415551372101,18.183824838087432,19.310274332699386,18.74704958539341,49.25444142409901,56.08029957123981,0
